Date,Close,High,Low,Open,Volume,Daily_Return,Cumulative_Return,Volatility_5d,MA_50d,MA_20d,Volume_Change,Volume_MA_5d
2024-12-02,239.3268585205078,240.52553753151284,236.89953466637493,237.00941446483552,48137100,,,,,,,
2024-12-03,242.3834991455078,242.49337894569658,238.6376176509325,239.54662188503684,38861000,1.2771824457546543,1.2771824457546543,,,,-19.270167916222626,
2024-12-04,242.74310302734375,243.84190102311462,240.9850414761411,242.60325739533934,44383900,0.1483615357908752,1.4274388290369089,,,,14.211934844702911,
2024-12-05,242.7730712890625,244.2714238935446,241.86408229295347,243.72204013219255,40033900,0.01234566969978701,1.4399607256196933,,,,-9.800851209560225,
2024-12-06,242.5732879638672,244.3613305629988,241.8141281502541,242.6432183998472,36870600,-0.08229220981327279,1.3564835403048647,,,,-7.901553433465136,41657300.0
2024-12-09,246.47900390625,246.96847124510987,241.48449521514058,241.56440918324205,44649200,1.6101179050533432,2.988442429719762,0.7895436551103325,,,21.097025814605686,40959720.0
2024-12-10,247.4978790283203,247.93739821602466,245.0705399660552,246.61884065291167,36914800,0.4133719732402952,3.4141677864009345,0.690776882438864,,,-17.322594805730006,40570480.0
2024-12-11,246.2192840576172,250.52454792031958,245.98952569372008,247.68767076725757,45205800,-0.5166084556857187,2.8799214512393645,0.8099704323261366,,,22.459826411087146,40734860.0
2024-12-12,247.68768310546875,248.46682524629017,245.41017310687806,246.61885092340057,32777500,0.5963785710253022,3.493475256662215,0.8024676946840967,,,-27.492711112290902,39283580.0
2024-12-13,247.85748291015625,249.01619729452798,245.96955931284188,247.54782582286595,33155300,0.06855399612875068,3.564424169683167,0.7821847930729291,,,1.1526199374571,38540520.0
2024-12-16,250.7642822265625,251.10392039685559,247.3780059899919,247.71764416028498,51694800,1.1727704494844282,4.778997132523921,0.6268659008605295,,,55.917153516933936,39949640.0
2024-12-17,253.20159912109375,253.5512208135588,249.50566587259755,249.80533943156328,51356400,0.9719553649706558,5.797402216515946,0.6884263782302823,,,-0.6546112955268191,42837960.0
2024-12-18,247.77757263183594,254.0007260278641,247.46791553993853,251.88305927654196,56774100,-2.1421770273511442,3.531034570699454,1.3398013802330104,,,10.54922073977147,45151620.0
2024-12-19,249.51565551757812,251.72323503929724,246.81862390484895,247.22817727073837,60882300,0.7014690099998555,4.257272693945158,1.3496661774699903,,,7.236046013939457,50772580.0
2024-12-20,254.21051025390625,254.71994465608725,245.42017186050566,247.76758181309805,147495300,1.8815872401230394,6.218964233854707,1.549545805039947,,,142.2630222577005,73640580.0
2024-12-23,254.98965454101562,255.36922684225433,253.17164603591402,254.49020366493687,40858800,0.30649570166518814,6.544520793584763,1.5057198650906645,,,-72.2982359437894,71473380.0
2024-12-24,257.91644287109375,257.92641115938613,255.0096198916901,255.2094124344067,23234700,1.1478066964506484,7.767445937954776,1.5259758257440683,,,-43.134159593526974,65849040.0
2024-12-26,258.7355041503906,259.81433504408284,257.34704665632455,257.90642916266114,27237100,0.31756846138972783,8.109681357898936,0.6617402895725526,,,17.22595944858336,59941640.0
2024-12-27,255.30929565429688,258.41589596104086,252.78207543596488,257.54682582842287,42355300,-1.324212735064867,6.678079189519592,1.1959392408750442,,,55.5059092194103,56236240.0
2024-12-30,251.9230194091797,253.22159473829512,250.47461491371794,251.95298524244893,35557500,-1.326342715583062,5.263162257065468,1.1034668776147802,,248.99423446655274,-16.049467244949277,33848680.0
2024-12-31,250.1449737548828,253.00183336212825,249.15605553782555,252.16275955239965,39480700,-0.7057892758140283,4.520226146472384,1.0855896585425513,,249.53514022827147,11.033396611122836,33573060.0
