Date,Close,High,Low,Open,Volume,Daily_Return,Cumulative_Return,Volatility_5d,MA_5d,Volume_Change,Volume_MA_5d
2024-04-23,404.48193359375,405.10716505974153,400.0060952402287,401.1771473553241,15734500,1.6485483516203825,-3.615849858449638,1.3977762522101804,401.6852722167969,-22.440096811242725,20636660.0
2024-04-24,405.96063232421875,409.3447990752087,403.6979086365787,406.45684392489727,15065300,0.36557843692319736,-3.263490188920448,1.4128154694229809,401.13348388671875,-4.253074454224793,20478620.0
2024-04-25,396.0165710449219,396.8601368410158,385.08998167747234,391.04452101034235,40586500,-2.4495136935729023,-5.633064243427333,1.6105267165912225,400.0954162597656,169.4038618547258,24389940.0
2024-04-26,403.24139404296875,409.87077362119237,402.6856394846956,409.0470757072221,29694700,1.8243739091482025,-3.9114584886217774,1.7108367510988594,401.5245056152344,-26.8360169021719,24273580.0
2024-04-29,399.2022399902344,403.24140976178137,396.1654273618807,402.1795096483343,19582100,-1.0016714832366547,-4.87395000759927,1.8133642666561514,401.7805541992187,-34.05523544605603,24132620.0
2024-04-30,386.3800964355469,399.11290256766176,386.221335381575,398.4479657229549,28781400,-3.211941785447192,-7.929343356150575,2.048179841528771,398.1601867675781,46.978107557412116,26742000.0
2024-05-01,391.9476318359375,398.6762601059751,387.35270744745037,389.635268755834,23562500,1.440947774420187,-6.6026532783469705,2.2591861164500733,395.3575866699219,-18.13289138123927,28441440.0
2024-05-02,394.82562255859375,396.8997833087663,391.6597902856064,394.6469936602289,17709400,0.734279400841209,-5.9168558004376255,2.0769323796114882,395.11939697265626,-24.840742705570296,23866020.0
2024-05-03,403.57879638671875,404.0650740320478,398.8151471589616,399.23197820235123,17446700,2.2169720828657757,-3.8310587588509804,2.1704837678279554,395.18687744140624,-1.4833930003275042,21416420.0
2024-05-06,410.4067077636719,410.7937370714025,403.29101993493754,405.66292597330005,16996600,1.6918409584656402,-2.2040332216104686,2.1828632530187404,397.4277709960937,-2.579857508869876,20899320.0
2024-05-07,406.238525390625,411.52815821970637,405.99041958064737,411.5182242956741,20018200,-1.0156223799945963,-3.1972709469438754,1.253645156885598,401.3994567871094,17.777673181695164,19146680.0
2024-05-08,407.429443359375,409.1066410493604,403.6284454091321,405.07740513834375,11792300,0.2931573187463732,-2.913486661978615,1.2609146981177488,404.4958190917969,-41.09210618337313,16792640.0
2024-05-09,409.1959228515625,409.5928860565961,406.0003190785622,407.45918232898305,14689700,0.4335669699328415,-2.492551607885507,1.2710177561284721,407.3698791503906,24.570270430704788,16188700.0
2024-05-10,411.59759521484375,412.23276061100023,408.67986853475014,409.8112455392715,13402300,0.586924802804667,-1.9202562086902297,0.9644042505350199,408.9736389160156,-8.763963865837965,15379820.0
2024-05-13,410.5853271484375,415.18025140614657,407.7073059282806,414.84283115281045,15440200,-0.2459363412650295,-2.1614699420926864,0.6538029283479262,409.0093627929688,15.205599038970918,15068540.0
2024-05-14,413.40380859375,414.3267549073316,408.43175863614476,408.8981987547859,15109300,0.6864544977501108,-1.4898529519775883,0.365611190257281,410.4424194335937,-2.1431069545731263,14086760.0
2024-05-15,420.6317443847656,421.35753100749633,414.85536761085484,415.48172683662517,22239500,1.748396033312427,0.2324945514202703,0.7178086210529565,413.0828796386719,47.1908030153614,16176200.0
2024-05-16,418.5538330078125,422.9582208339026,417.91755229509,419.35914332573157,17530100,-0.49399775568350623,-0.26265172212933674,0.8854021362361204,414.9544616699219,-21.17583578767508,16744280.0
2024-05-17,417.7783508300781,420.4726906446292,415.61097317740536,420.09488474644235,15352200,-0.1852765681684465,-0.44744165820078674,0.9234651908844483,416.19061279296875,-12.42377396592147,17134260.0
2024-05-20,422.8786315917969,424.30034916156967,417.5595849948594,417.77831310874586,16272100,1.2208102099079854,0.767906138260499,0.9387587554758934,418.64927368164064,5.991975091517832,17300640.0
2024-05-21,426.5572814941406,430.46453247000767,422.3915253519068,424.36004826198655,21453300,0.8699067835366003,1.6444929893850269,0.9467641118064292,421.27996826171875,31.841003926967026,18569440.0
2024-05-22,428.0286865234375,429.9077641693655,424.6583193119375,427.60118209872775,18073700,0.34494898883048464,1.9951146401537834,0.7119487417171786,422.7593566894531,-15.753287373038184,17736280.0
2024-05-23,424.5290832519531,431.090897164325,422.9582395726222,430.46453792464195,17211700,-0.817609515826867,1.161192877177375,0.8152217896458837,423.95440673828125,-4.769361005217521,17672600.0
2024-05-24,427.6707763671875,428.565562226306,421.95405016489985,424.71796179341015,11845800,0.7400419050606732,1.9098280961277414,0.7858318747078873,425.9328918457031,-31.175886170453815,16971320.0
2024-05-28,427.8298645019531,428.3269711402922,424.13138989907134,427.14385491376675,15718000,0.03719873873939683,1.9477372668309956,0.6740502223321806,426.9231384277344,32.68837900352868,16860500.0
2024-05-29,426.6865234375,428.44627000677747,423.22665032702537,423.22665032702537,15517100,-0.26724199484861044,1.6752901000560927,0.5932243145336931,426.94898681640626,-1.2781524366967778,15673260.0
2024-05-30,412.2704162597656,421.84466424386284,411.84288150879064,421.84466424386284,28424800,-3.3786178812478918,-1.7599294320750691,1.5800594674236783,423.7973327636719,83.18371345161144,17743480.0
2024-05-31,412.7277526855469,414.3383733012913,402.1692127903504,414.3383733012913,47995300,0.11093117714588985,-1.6509505653651169,1.6222561359775511,421.43706665039065,68.85008865497736,23900200.0
2024-06-03,411.1270751953125,414.02023955543035,406.55371826249007,413.1254536486165,17484700,-0.38782889685005095,-2.032376598849972,1.4689336498307113,418.1283264160156,-63.569974560009,25027980.0
2024-06-04,413.6623229980469,414.03017705380546,407.30928563189894,410.04337212748766,14348900,0.6166579521745152,-1.4282514585904016,1.5687098289563168,415.29481811523436,-17.934537052394383,24754160.0
2024-06-05,421.5563659667969,421.6259378345122,413.89096003424896,415.39223173706347,16988000,1.9083301837927502,0.452822971517608,1.9585803798491677,414.26878662109374,18.39235063314959,25048340.0
2024-06-06,422.0633850097656,422.848821948627,418.14618249774657,421.5563568996983,14861300,0.12027313163827102,0.5736407275245048,0.8771180859550655,416.2273803710938,-12.518836825994818,22335640.0
2024-06-07,421.3973083496094,423.81323935854607,420.55222098628695,423.73371564550735,13621700,-0.1578143671810861,0.4149210728593866,0.9124272877992187,417.96129150390624,-8.341127626789046,15460920.0
2024-06-10,425.3940124511719,425.6027887352665,421.4370631899479,422.24237348386436,14003000,0.948440823510599,1.367297177210336,0.8062005374659154,420.81467895507814,2.799210083910242,14764580.0
2024-06-11,430.1761779785156,430.3153823959729,422.78918087724,423.01786084549974,14551100,1.1241732105697233,2.5068411763551346,0.826788225289762,424.11744995117186,3.914161251160464,14805020.0
2024-06-12,438.5076904296875,440.8341457768561,430.7428874309175,432.8009161252906,22366200,1.9367675100753656,4.49216037186333,0.8364570676977495,427.50771484375,53.707967095271144,15880660.0
2024-06-13,439.0246887207031,440.8242426789463,436.8274858579273,438.2989324414096,15960600,0.11789948096669889,4.615356086592648,0.8369358314033213,430.8999755859375,-28.639643748155695,16100520.0
2024-06-14,440.00897216796875,440.5756810111054,434.19281849694386,435.74378876375306,13582000,0.22419774389768055,4.849901354709307,0.7401799125351507,434.6223083496094,-14.902948510707613,16092580.0
2024-06-17,445.775390625,448.3305259626429,438.16966532085047,440.0288392462003,20790000,1.3105229260711448,6.223983349925755,0.7669644439552117,438.698583984375,53.0702400235606,17449980.0
2024-06-18,443.75714111328125,447.53516969127554,442.3155500964385,447.10763493198164,17112500,-0.4527503209383221,5.7430539243954914,0.9708228129150135,441.41477661132814,-17.688792688792688,17962260.0
2024-06-20,443.120849609375,443.946033241849,438.7164619327626,443.7173532757514,19877400,-0.14338732720108327,5.591431785672496,0.6678223900686184,442.3374084472656,16.157195032870717,17464500.0
2024-06-21,447.17724609375,447.97260457820744,443.9261796037789,444.79114029939626,34486200,0.9154153969398671,6.5580320100878,0.7320862429443119,443.967919921875,73.49452141628181,21169620.0
2024-06-24,445.0794372558594,450.1300269693388,443.82671891288334,447.19708588858595,15913700,-0.46912244668433356,6.058144363183393,0.8263836196842498,444.9820129394531,-53.85487528344671,21635960.0
2024-06-25,448.3404541015625,448.80773551860256,444.1647465305247,445.65606632861267,16747500,0.7326819827509823,6.8352132781724695,0.6619076645142702,445.4950256347656,5.239510610354592,20827460.0
2024-06-26,449.54345703125,450.9751265075422,445.59642930053803,446.4017395883299,16507000,0.2683235292916475,7.121877292966716,0.5803888134502889,446.65228881835935,-1.4360352291386769,20706360.0
2024-06-27,450.2294921875,453.5302875755873,449.1557248487335,449.56335593650766,14806300,0.15260708292375025,7.2853528650766775,0.5427317463971563,448.0740173339844,-10.302901799236686,19692140.0
2024-06-28,444.3636169433594,452.7448272217048,443.8267333016812,450.44819707911165,28362300,-1.302863394319298,5.887571275131309,0.7863143655585996,447.51129150390625,91.55562159351088,18467360.0
2024-07-01,454.0870056152344,454.7232862857242,443.08105821287796,446.06369781193524,17662800,2.1881603941293015,8.204561172079172,1.2536125591203395,449.31280517578125,-37.72437355221544,18817180.0
2024-07-02,456.62225341796875,456.9304570935814,450.48794440717063,450.57745029839504,13979800,0.5583176288648461,8.808686312338732,1.2447086161487038,450.9691650390625,-20.851733586973754,18263640.0
2024-07-03,458.1036376953125,458.3521910129211,455.23037712106725,455.5385808076234,9932800,0.32442226944813246,9.16168592182991,1.2437826960205631,452.681201171875,-28.948912001602313,16948800.0
2024-07-05,464.8543395996094,465.6397765538939,456.3140515175161,456.95033221316646,16000300,1.4736189256778554,10.770313185163015,1.3202607280787397,455.6061706542969,61.08549452319587,17187600.0
2024-07-08,463.5419921875,464.99356542878803,461.77229375422786,463.8501958785038,12962300,-0.2823136841617391,10.45759343305248,0.9776232461550626,459.441845703125,-18.98714399105017,14107600.0
2024-07-09,456.8807678222656,464.6256672353131,455.3496709136752,464.29759021110544,17207200,-1.437027168520244,8.870287805725873,1.078437624750185,460.00059814453124,32.748046257222875,14016480.0
2024-07-10,463.55194091796875,463.7607172108967,456.20469022907776,458.55104934272356,18196100,1.4601562520351719,10.45996411972987,1.232881888406499,461.38653564453125,5.747012878329993,14859740.0
2024-07-11,452.06878662109375,462.0904430463112,448.93699054354346,460.3008712942663,23111200,-2.4772098406351195,7.7236390185938975,1.7511428633738937,460.1795654296875,27.011832205802342,17495420.0
2024-07-12,450.9254150390625,453.71915189160546,448.0422026334216,451.70090017355875,16324300,-0.252919824564124,7.451184579773984,1.473952293655272,457.39378051757814,-29.366281283533525,17560220.0
2024-07-15,451.3330383300781,454.6139602586164,448.8176800220224,450.67685394437046,14429400,0.09039705401840958,7.548317285141981,1.5030376923746953,454.9519897460938,-11.6078484222907,17853640.0
2024-07-16,446.91876220703125,451.671100679191,444.0753266658107,451.5915769633523,17175700,-0.9780529560564855,6.496437788745646,1.4462260950847652,452.9595886230469,19.03266941106352,17847340.0
2024-07-17,440.9534606933594,442.2757813397234,436.63857872187197,440.0288496296795,21778000,-1.3347619339616146,5.074963876116367,1.0051542561280877,448.439892578125,26.795414451812725,18563720.0
2024-07-18,437.8216857910156,442.07691730431753,431.886231451246,441.7687136228689,20794800,-0.710227990368717,4.328692071798379,0.5668278321632308,445.59047241210936,-4.514647809716232,18100440.0
2024-07-19,434.58056640625,438.587275182443,429.50015094371236,430.59379165551553,20940400,-0.7402829713447967,3.5563645301641023,0.5245736644960012,442.3215026855469,0.7001750437609422,19023660.0
2024-07-22,440.3768310546875,442.0272287343498,436.37015276462773,439.23349185507885,15808800,1.333760664074224,4.937558585412738,1.047494604996419,440.13026123046876,-24.505740100475638,19299540.0
2024-07-23,442.2757568359375,445.79528012902404,440.53588370152465,441.3312421408644,13107100,0.4312047426977772,5.390054314904291,1.0712938043661995,439.20166015625,-17.089848691867815,18485820.0
2024-07-24,426.4180603027344,438.9252800797557,425.11564336198785,437.90124163761953,26805800,-3.585477225034861,1.6113179199915173,1.8529049247696066,436.294580078125,104.51358424060243,19491380.0
2024-07-25,415.9788513183594,427.31287721528406,415.09401723172687,426.31866388501027,29943800,-2.4481160523463052,-0.8762450650084297,2.021382910861423,431.92601318359374,11.706421744547812,21321180.0
2024-07-26,422.8090515136719,426.4379540941027,414.8553456338981,415.7799870015666,23583800,1.641958521128073,0.7513258756087771,2.3521226364159094,429.57171020507815,-21.239789205110903,21849860.0
2024-07-29,424.2606201171875,429.6492388018038,422.2423684855505,429.0825299821325,15125800,0.34331540403853555,1.0972206971127996,2.192717851161184,426.3484680175781,-35.86360128562826,21713260.0
2024-07-30,420.4726867675781,426.5671885866718,414.9448331085773,425.2448982961915,32687600,-0.8928317100378225,0.19459265276204896,2.096244623559239,421.98785400390625,116.10493329278451,25629360.0
2024-07-31,415.9291076660156,419.3392517370681,409.82462391670987,418.0666600260145,42891400,-1.0805884055137271,-0.8880984983954066,1.5479753291815626,419.8900634765625,31.216118650497428,28846480.0
2024-08-01,414.6962585449219,424.98637136355273,410.6995323530128,418.3549862264431,30296400,-0.2964084740334383,-1.1818745732218416,1.1011785423360474,419.633544921875,-29.364861021090473,28917000.0
2024-08-02,406.12615966796875,412.59849761680636,402.0001807599968,410.1030126570464,29437900,-2.0665966235200006,-3.224046616717402,0.9017177537345668,416.2969665527344,-2.833670006997535,30087820.0
2024-08-05,392.8633728027344,398.7193036046689,383.34874440032485,386.91799678720787,40709200,-3.265681500565598,-6.3844410233512505,1.1650933136805122,410.01751708984375,38.28839693048758,35204500.0
2024-08-06,397.29754638671875,403.3225066578681,396.1939842314513,397.6853041219084,24946500,1.1286808317992225,-5.327820153600116,1.6760325706128634,405.3824890136719,-38.72024014227742,33656280.0
2024-08-07,396.1243896484375,407.70696828580475,395.1699533956427,406.27532907710327,20650900,-0.295284163959908,-5.607372108362174,1.7165013330483851,401.4215454101562,-17.2192491932736,29208180.0
2024-08-08,400.3597412109375,403.51138026295973,397.62565473832814,400.11118789524573,20203000,1.069197371628361,-4.598128611933838,1.9421152682370466,398.5542419433594,-2.1689127350381865,27189500.0
2024-08-09,403.6704406738281,405.68869229684987,399.93221959838144,401.6919660750819,19276700,0.8269311626780906,-3.8092208076478506,1.8571008502993949,398.06309814453124,-4.584962629312484,25157260.0
2024-08-12,404.4559020996094,406.39463013243375,401.9007666876047,404.7044554196647,16762900,0.1945798717563063,-3.622052912853979,0.6156083484469546,400.38160400390626,-13.040613798004841,20368000.0
2024-08-13,411.6142272949219,412.5487901543895,407.19991814538804,407.21979148714996,19414300,1.7698654311019357,-1.9162929441528642,0.7972166870934206,403.24494018554685,15.817072224973018,19261560.0
2024-08-14,414.4477233886719,415.30276256625774,410.0632696291805,412.3996465083127,18267000,0.688386335033031,-1.2410981078865846,0.577180897687079,406.90960693359375,-5.909561508784766,18784780.0
2024-08-15,419.34808349609375,419.42775054091777,415.991550712489,418.1229861127925,20752100,1.1823831646015082,-0.07338947836891263,0.5871296306166028,410.707275390625,13.604313789894352,18894600.0
2024-08-16,416.7983093261719,419.6568394696199,415.6329698343419,418.919805326896,22775600,-0.6080328658389145,-0.6809761120592728,0.912271064484524,413.3328491210938,9.750820398899386,19594380.0
2024-08-19,419.8460693359375,420.0651916950313,414.79631569386714,417.28632868553893,15234000,0.7312313753606414,0.045275752311280115,0.8768472209361564,416.4108825683594,-33.11262930504575,19288600.0
2024-08-20,423.10302734375,424.15879050030776,419.9556774327427,420.015435317403,16387600,0.7757505061233516,0.8213774853123468,0.678938454762188,418.708642578125,7.572535118813173,18683260.0
2024-08-21,422.4456787109375,424.69662989295495,420.03533264675815,422.38589043229285,16067300,-0.15536372711378865,0.6647376355237045,0.7393390759905002,420.3082336425781,-1.9545265932778388,18243320.0
2024-08-22,413.88995361328125,425.0850728631847,412.95370628251766,422.66475709775676,19361900,-2.0252840847522546,-1.3740092747661747,1.1514724582908333,419.21660766601565,20.50500084021585,17965280.0
2024-08-23,415.1250305175781,417.58516466451346,410.44379375355777,415.3142739439322,18493800,0.29840707500015107,-1.0797023406530881,1.153612220854299,418.8819519042969,-4.48354758572248,17108920.0
2024-08-26,411.8382263183594,415.6130949578331,409.6968209788455,414.70672647734364,13152800,-0.791762470964652,-1.862916133686321,1.0866191016559759,417.28038330078124,-28.879948955866286,16692680.0
2024-08-27,412.18682861328125,412.7047404254691,408.61117324322794,411.2107324794244,13492900,0.08464544392545736,-1.7798475633921784,0.9364905538458308,415.0971435546875,2.5857612067392566,16113740.0
2024-08-28,408.9597473144531,413.3421641808517,405.6828816466664,413.22264841837114,14882700,-0.7829171324287509,-2.548829964316013,0.9176233990704225,412.39995727539065,10.300231973852924,15876820.0
2024-08-29,411.4696960449219,420.3640158924635,408.95977368399144,413.2824329478728,17045200,0.6137397988313031,-1.9507333493802514,0.6414718384222752,411.91590576171876,14.530293562324047,15413480.0
2024-08-30,415.4736328125,415.822210323597,410.48363692465733,413.93977626013776,24308300,0.9730818104138006,-0.9966337703589456,0.8013587034213606,411.9856262207031,42.610822988289954,16576380.0
2024-09-03,407.80438232421875,418.20267931936957,405.4040060811421,416.2405478075573,20313600,-1.8459054636909555,-2.8241423168298585,1.1366342740319453,411.178857421875,-16.43348156802409,18008540.0
2024-09-04,407.26654052734375,409.5971891641853,402.7546379619835,404.2884945573242,15135800,-0.13188720381317465,-2.9523048383096606,1.127572891795102,410.1947998046875,-25.489327347195967,18337120.0
2024-09-05,406.75860595703125,411.4497822581618,404.50762432491115,405.9916624475026,14195500,-0.12471797208157831,-3.073340755667231,1.0852066051216789,409.75457153320315,-6.2124235256808324,18199680.0
2024-09-06,400.0953369140625,409.00956601687597,399.1989078370585,407.42592125419515,19609500,-1.6381384303575497,-4.66113361001036,1.1767344440805807,407.4796997070313,38.13884681765347,18712540.0
2024-09-09,404.0992431640625,407.01753119323797,400.5434971977151,405.6131601713445,15295100,1.0007380443076697,-3.7070413030340754,1.1857347355788581,405.20482177734374,-22.00158086641679,16909900.0
2024-09-10,412.5453796386719,414.66684525245614,406.0713456246143,406.56934824108026,19594300,2.090114400729104,-1.6944083064206583,1.3964567568242443,406.15302124023435,28.10834842531269,16766040.0
2024-09-11,421.3500671386719,422.29625388353406,407.9438146629927,413.84017908445105,19266900,2.1342349071298727,0.4036639471642678,1.5989572336366433,408.9697265625,-1.6708940865455824,17592260.0
2024-09-12,425.29425048828125,425.6627675750461,418.07321227741465,421.6189886086143,17418800,0.9360822881538278,1.3435248620311535,1.5324162931642826,412.67685546875,-9.59209836559073,18236920.0
2024-09-13,428.869873046875,430.1049097614262,423.7603615358477,424.12887859450143,15874600,0.8407408645869419,2.195561289159076,0.6524489612427006,418.4317626953125,-8.865134222793758,17489940.0
2024-09-16,429.61688232421875,431.79813615912246,426.50935094179886,428.879848197679,13834700,0.17418087030378615,2.37356640722437,0.8529321956943668,423.53529052734376,-12.85008756126138,17197860.0
2024-09-17,433.41168212890625,440.08492951868885,430.5431821213062,438.47140586333086,18874200,0.883298576200664,3.2778306617052166,0.7091079343513333,427.70855102539065,36.426521717131564,17053840.0
2024-09-18,429.0890197753906,434.28816840172493,428.6906237541022,433.2622842089649,18898000,-0.9973571391252878,2.2477818444669673,0.8236349525355179,429.2563415527344,0.12609805978531785,16980060.0
2024-09-19,436.9375305175781,439.73630274210893,435.15467267064554,439.4673922763036,21706600,1.8291101334394044,4.118006383401118,1.0448941148812472,431.5849975585937,14.861890147105505,17837620.0
2024-09-20,433.53118896484375,437.4853309751932,432.4853956233,435.47341133704515,55167100,-0.7795946364917095,3.3063079900140346,1.1739281365783396,432.5172607421875,154.14896851648808,25696120.0
2024-09-23,431.77825927734375,434.7164566201473,428.6707276626035,432.5451724016005,15128900,-0.4043376190962289,2.8886017239109885,1.2078307704370663,432.9495361328125,-72.57622749791089,25954960.0
2024-09-24,427.45556640625,431.6188608604207,424.3978231376462,431.2702529601879,17015800,-1.0011372222234027,1.8585456346277285,1.198708105367824,431.75831298828126,12.472155939955986,25583280.0
2024-09-25,430.3838195800781,431.38979462226376,426.8579828341436,428.11292879639643,13396400,0.6850427047767393,2.55632017068943,1.1797034226007526,432.01727294921875,-21.27081888597656,24482960.0
2024-09-26,429.5870056152344,433.5610566850483,427.41572154773536,433.3519041012862,14492000,-0.18514031629284222,2.3664470751471267,0.6536695008715439,430.54716796875,8.178316562658615,23040040.0
2024-09-27,426.3101501464844,430.1248672217253,425.762359424982,429.7961684722898,14896100,-0.7627920365182006,1.5856039687912826,0.6508626523949924,429.10296020507815,2.7884349986199375,14985840.0
2024-09-30,428.5810241699219,428.70057032593814,423.67072584299484,426.49937695538483,16807300,0.5326811999801562,2.1267313830193313,0.7524067775656947,428.46351318359376,12.830203878867618,15321520.0
2024-10-01,419.0094299316406,426.7683189487975,417.13693529272734,426.73844000863045,19092900,-2.233321985456438,-0.15408736198567752,1.1817146582330438,426.7742858886719,13.598852879403589,15736940.0
2024-10-02,415.46368408203125,421.1309565128566,415.0453484935869,420.89189457845896,16582300,-0.8462210146888194,-0.9990044570363898,1.0199237410946107,423.7902587890625,-13.149390611169597,16374120.0
2024-10-03,414.87603759765625,417.8739927473743,412.63502577299244,415.9616796785687,13686400,-0.14144352608661537,-1.1390349559932123,1.0255985713012012,420.8480651855469,-17.46380176453206,16213000.0
2024-10-04,414.39794921875,418.07321108796054,413.3123071245128,416.5692334072243,19169700,-0.11523644066662175,-1.2529588133185943,1.0546187436456083,418.465625,40.0638590133271,17067720.0
2024-10-07,407.9040222167969,415.4437592952022,407.3661708398638,414.3382079936023,20919800,-1.5670750818617463,-2.8003990898308295,0.9198316103980915,414.330224609375,9.129511677282377,17890220.0
2024-10-08,413.0533447265625,413.99956190900485,406.5394920239681,409.25856700863125,19229300,1.2623858136483035,-1.5733651170180885,1.0491015092136866,413.1390075683594,-8.080861193701661,17917500.0
2024-10-09,415.7923278808594,418.70067647812056,412.6449477589923,414.19871346026423,14974300,0.6631063975792495,-0.9206918041870682,1.0630460911316417,413.204736328125,-22.127690555558445,17595900.0
2024-10-10,414.1788024902344,415.68278008253634,411.4995460461954,413.5712539026246,13848400,-0.3880604047815317,-1.3051793686264856,1.0780450637372856,413.06528930664064,-7.51888235176269,17628300.0
2024-10-11,414.65692138671875,415.46368322393135,411.59917791222887,414.4776477330423,14144900,0.11543779971590062,-1.1912482392560708,1.0783664697686834,413.11708374023436,2.141041564368451,16623340.0
2024-10-14,417.46563720703125,422.34605664401147,415.8520832387316,416.1010845405741,16653100,0.6773589624211374,-0.52195830354822,0.6265115577500509,415.02940673828124,17.732186158968965,15770000.0
2024-10-15,417.0672302246094,420.7923105426525,413.60115139482065,420.4934907291295,18900200,-0.09543467699217878,-0.6168948513193717,0.4696898725244744,415.8321838378906,13.49358377719463,15704180.0
2024-10-16,414.45770263671875,414.6967341717602,408.84024879356656,413.51151588006746,15508900,-0.625685117117758,-1.238720149164163,0.5008247884438844,415.5652587890625,-17.9431963682924,15811100.0
2024-10-17,415.0553283691406,420.81223776702603,413.92983752079977,420.6727824355961,14820000,0.1441946255600568,-1.0963116914849302,0.47016025831294556,415.7405639648438,-4.441965581053465,16005420.0
2024-10-18,416.4895324707031,417.97357047210465,414.59712869532103,415.4736181228242,17145300,0.34554528120331884,-0.7545546635988165,0.48985175605710346,416.1070861816406,15.690283400809712,16605500.0
2024-10-21,417.1070861816406,417.2863598354636,412.09718088424023,414.457708513249,14206100,0.14827592599364614,-0.6073975605197512,0.3746290736542983,416.0353759765625,-17.142890471441152,16116100.0
2024-10-22,425.8022155761719,428.85992860317606,416.3700446113444,416.8182287379404,25482200,2.0846275890754606,1.4645680514337345,1.0024827437674897,417.782373046875,79.37505719374072,17432500.0
2024-10-23,422.9038391113281,429.3579337373482,420.8421009299413,429.13881136450993,19654400,-0.6806860929367997,0.7739128474492318,1.017013664765318,419.4716003417969,-22.870081861063806,18261600.0
2024-10-24,423.0332946777344,424.2783011634291,420.71258556682636,423.6308734743349,13581600,0.03061111166033914,0.8047608624354607,1.0256223671420135,421.06719360351565,-30.897915988277436,18013920.0
2024-10-25,426.43963623046875,430.79217425375066,424.8659613297776,425.0552047565001,16899100,0.8052183115585088,1.6164592558225666,1.041603513193636,423.0572143554688,24.426429875714195,17964680.0
2024-10-28,424.8858947753906,430.21452917811945,424.59704472930554,429.93564891158985,14882400,-0.3643520261888633,1.246217627582591,1.1053995324876316,424.61297607421875,-11.933771620973898,18099940.0
