Date,Close,High,Low,Open,Volume,Daily_Return,Cumulative_Return,Volatility_5d,MA_50d,MA_20d,Volume_Change,Volume_MA_5d
2025-01-14,233.02378845214844,235.8606656353981,232.21468051006943,234.49217517741417,39435300,,,,,,,
2025-01-15,237.60874938964844,238.6975638581554,234.17252500331003,234.38230107288462,39832000,1.967593509639265,1.967593509639265,,,,1.0059515205919523,
2025-01-16,228.00930786132812,237.74859991927732,227.7795647267042,237.089336348529,71759100,-4.040020223572849,-2.15191788964072,,,,80.15439847358907,
2025-01-17,229.7274169921875,232.03487756376998,228.22906438809179,231.86506609768284,68488300,0.7535258744368001,-1.4146072732989956,,,,-4.558028180398022,
2025-01-21,222.39547729492188,224.17352112887505,219.13906319002535,223.75398423747347,98070400,-3.191582351493971,-4.561041268715405,,,,43.19292492294304,63517020.0
2025-01-22,223.58416748046875,223.87384226456615,219.54859611049605,219.54859611049605,64126500,0.5344938665144516,-4.050925888031431,2.6491117496029384,,,-34.61176868861553,68455260.0
2025-01-23,223.41436767578125,226.78066167492807,222.05586069453574,224.493183388126,60234800,-0.07594446717803516,-4.123793901128026,2.242781310444905,,,-6.068785915339214,72535820.0
2025-01-24,222.5353240966797,225.38220009721186,221.16683361690275,224.53312753788666,54697900,-0.3934588398438299,-4.501027309330929,1.5869835234428777,,,-9.192194545345878,69123580.0
2025-01-27,229.6075439453125,231.89502211760887,223.73399710835045,223.77396171163917,94863400,3.178021232063055,-1.4660496808193701,2.276606406214112,,,73.43152113700893,74398600.0
2025-01-28,237.99832153320312,239.9262098046868,230.55650666713984,230.59647127201654,75707600,3.6543997830877473,2.134774785912552,1.8964166641125593,,,-20.193035459407948,69926040.0
2025-01-29,239.0971221923828,239.5965730646729,233.75299176206667,233.86287156365174,45486100,0.46168420520831255,2.6063149091241966,1.904788387917315,,,-39.91871357697245,66197960.0
2025-01-30,237.3290557861328,240.52553823889048,236.94948349745044,238.40787147181928,55658300,-0.73947623879278,1.847565590870337,2.0480014950405905,,,22.363315386458726,65282660.0
2025-01-31,235.74081420898438,246.91852728753366,233.18362815459494,246.91852728753366,101075100,-0.6692149732309471,1.1659864320650248,2.1056271755493494,,,81.59933019873047,74558100.0
2025-02-03,227.75958251953125,231.5753945205246,225.45212191586603,229.73741895869952,73063300,-3.385596048030004,-2.259085206529543,2.5462095619262195,,,-27.713848415682996,70198080.0
2025-02-04,232.54432678222656,232.87396618357337,226.40107197135944,227.00041910872287,45067300,2.1007872466946687,-0.20575653374561576,2.0054421825051127,,,-38.317458970509136,64070020.0
2025-02-05,232.21469116210938,232.4144684638066,228.0193068583431,228.27901582634638,39620300,-0.14175173597156254,-0.34721660625871564,1.954648593908982,,,-12.086368608725174,62896860.0
2025-02-06,232.9638671875,233.54323203112875,230.17692277145878,231.0359788855247,29925300,0.3226221483410008,-0.025714655592223856,1.9886415195294103,,,-24.469779380771982,57750260.0
