Date,Close,High,Low,Open,Volume,Daily_Return,Cumulative_Return,Volatility_5d,MA_50d,MA_20d,Volume_Change,Volume_MA_5d
2024-12-18,256.44000244140625,262.6700134277344,256.3299865722656,261.8800048828125,873300,,,,,,,
2024-12-19,256.55999755859375,259.0400085449219,254.7899932861328,256.5,677000,0.04679266730818199,0.04679266730818199,,,,-22.477957173937934,
2024-12-20,266.57000732421875,270.70001220703125,256.55999755859375,256.55999755859375,1466000,3.9016252965698106,3.9502436384226236,,,,116.54357459379617,
2024-12-23,263.3299865722656,266.44000244140625,258.9700012207031,264.82000732421875,493700,-1.215448348625514,2.6867821187272156,,,,-66.32332878581173,
2024-12-24,263.2300109863281,264.1700134277344,261.5400085449219,263.9100036621094,140100,-0.037965894898206454,2.647796162953675,,,,-71.6224427790156,730020.0
2024-12-26,265.67999267578125,266.4200134277344,261.260009765625,261.260009765625,244000,0.9307379809289307,3.6031781884287906,1.932659968680345,,,74.16131334760885,604160.0
2024-12-27,265.1199951171875,266.5899963378906,262.2699890136719,262.6099853515625,312900,-0.21077897245997956,3.38480447400733,1.9585213238501562,,,28.23770491803279,531340.0
2024-12-30,263.3599853515625,264.239990234375,259.30999755859375,262.55999755859375,338900,-0.6638540276251326,2.698480285554261,0.7974097656821665,,,8.309364014061993,305920.0
2024-12-31,261.07000732421875,265.4599914550781,259.3999938964844,264.75,327300,-0.8695239044332559,1.8054924499816938,0.7007041355121086,,,-3.4228385954558904,272640.0
2025-01-02,256.8500061035156,263.8299865722656,255.1999969482422,259.8399963378906,520900,-1.6164251359070847,0.15988288028621067,0.940674856691732,,,59.15062633669417,348800.0
2025-01-03,266.29998779296875,267.6700134277344,257.8900146484375,258.0,465500,3.679182972510664,3.8449482365043197,2.0838736777949003,,,-10.635438663851026,393100.0
2025-01-06,268.4100036621094,269.94000244140625,265.489990234375,267.6499938964844,538700,0.7923454622089654,4.6677589715895085,2.0990718959839407,,,15.725026852846401,438260.0
2025-01-07,265.6499938964844,269.6300048828125,263.94000244140625,267.8399963378906,511000,-1.0282812592556922,3.591480021601745,2.1451794284687984,,,-5.142008539075549,472680.0
2025-01-08,270.3599853515625,271.3500061035156,263.0,264.1700134277344,363200,1.773006423223733,5.428163616297277,2.1439560413711742,,,-28.923679060665364,479860.0
2025-01-10,271.8299865722656,274.45001220703125,266.8900146484375,268.17999267578125,557600,0.5437199661006087,6.001397591772295,1.7338746429420095,,,53.524229074889874,487200.0
2025-01-13,267.989990234375,271.32000732421875,260.8399963378906,271.32000732421875,453400,-1.4126463332145178,4.503972735535977,1.3257680010572461,,,-18.68723098995696,484780.0
2025-01-14,267.0400085449219,271.1300048828125,262.489990234375,268.8999938964844,472900,-0.3544840195793486,4.1335228523629475,1.2817903690596206,,,4.300838112042338,471620.0
2025-01-15,264.3800048828125,270.7699890136719,263.1300048828125,270.1099853515625,654100,-0.9961067918637045,3.096241758623619,1.2760060864942977,,,38.31676887291182,500240.0
2025-01-16,272.8599853515625,275.3299865722656,263.2799987792969,264.2200012207031,694300,3.207496902993401,6.403050520134057,1.8372468751332633,,,6.145849258523151,566460.0
2025-01-17,275.80999755859375,278.5299987792969,273.0,275.67999267578125,554100,1.0811450433929837,7.553421826851414,1.8778309528160788,,265.4419967651367,-20.19300014402996,565760.0
2025-01-21,276.0799865722656,282.8599853515625,275.8699951171875,279.0199890136719,633800,0.09788949496456478,7.658705328294824,1.6386727785054371,,266.4239959716797,14.38368525536906,601840.0
2025-01-22,278.8900146484375,279.67999267578125,274.3599853515625,275.1199951171875,562200,1.017831140554737,8.754489156644274,1.54985148402856,,267.5404968261719,-11.296939097507098,619700.0
2025-01-23,277.20001220703125,279.9700012207031,272.0,279.2300109863281,576100,-0.6059745249526571,8.095464657612617,1.4374259204688213,,268.0719970703125,2.472429740305948,604100.0
2025-01-24,280.3500061035156,280.7300109863281,275.1700134277344,275.2799987792969,561500,1.1363613844763254,9.323819776351971,0.7722334860811317,,268.922998046875,-2.534282242666208,577540.0
2025-01-27,275.8999938964844,282.8699951171875,273.8299865722656,280.4100036621094,489400,-1.5873059069555162,7.5885163273325285,1.142686901761751,,269.55649719238284,-12.840605520926097,564600.0
2025-01-28,275.9700012207031,282.8699951171875,273.6700134277344,275.8500061035156,764100,0.025374166642788687,7.61581601675394,1.1417802797559118,,270.0709976196289,56.129955046996315,590660.0
