Date,Close,High,Low,Open,Volume,Daily_Return,Cumulative_Return,Volatility_5d,MA_50d,MA_20d,Volume_Change,Volume_MA_5d
2025-03-10,380.1600036621094,386.3999938964844,377.2200012207031,385.8399963378906,32840100,,,,,,,
2025-03-11,380.45001220703125,386.0,376.9100036621094,379.0,30380200,0.07628591701605014,0.07628591701605014,,,,-7.490537483137993,
2025-03-12,383.2699890136719,385.2200012207031,378.95001220703125,382.95001220703125,24253600,0.7412213736784024,0.8180727382164799,,,,-20.166424184172584,
2025-03-13,378.7699890136719,385.32000732421875,377.45001220703125,383.1600036621094,20473000,-1.1741070600337244,-0.36563937159285187,,,,-15.587789029257515,
2025-03-14,388.55999755859375,390.2300109863281,379.510009765625,379.7799987792969,19952800,2.5846843279256015,2.209594332798459,,,,-2.540907536755732,25579940.0
2025-03-17,388.70001220703125,392.7099914550781,385.57000732421875,386.70001220703125,22474300,0.03603424164022595,2.2464247849998342,1.3775341019046181,,,12.637324084840218,23506780.0
2025-03-18,383.5199890136719,387.3699951171875,381.1000061035156,387.07000732421875,19486900,-1.3326532108777878,0.8838345220947952,1.5999629824532031,,,-13.29251634088715,21328120.0
2025-03-19,387.82000732421875,389.67999267578125,384.0,385.5299987792969,19185500,1.1211979645716852,2.014942021338384,1.6422808976634542,,,-1.5466800773853207,20314500.0
2025-03-20,386.8399963378906,391.7900085449219,383.2799987792969,385.739990234375,18470500,-0.25269737708730755,1.7571529386133156,1.4873333205914259,,,-3.7267728232258768,19914000.0
2025-03-21,391.260009765625,391.739990234375,382.79998779296875,383.2200012207031,39675900,1.142594734147817,2.9198248097086488,1.0370187223546221,,,114.80685417287026,23858620.0
2025-03-24,393.0799865722656,395.3999938964844,389.80999755859375,395.3999938964844,21004500,0.4651578902047371,3.398564495395906,1.0436996475869702,,,-47.059802046078346,23564660.0
2025-03-25,395.1600036621094,396.3599853515625,392.6400146484375,393.9200134277344,15775000,0.5291587363635442,3.945707032697787,0.573660222183211,,,-24.89704587112286,22822280.0
2025-03-26,389.9700012207031,395.30999755859375,388.57000732421875,395.0,16108400,-1.3133926493846482,2.580491757179426,0.9388280426029416,,,2.113470681457996,22206860.0
2025-03-27,390.5799865722656,392.239990234375,387.3999938964844,390.1300048828125,13766800,0.15641853210581758,2.7409466566129304,0.9164217323400542,,,-14.536515110128878,21266120.0
2025-03-28,378.79998779296875,389.1300048828125,376.92999267578125,388.0799865722656,21613100,-3.0160272375136965,-0.3577482786299324,1.5265533741789572,,,56.99436325071912,17653560.0
